Date,Name,Geotransform
20220951801,CMIPC-M6_G16_s20220951801_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951806,CMIPC-M6_G16_s20220951806_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951811,CMIPC-M6_G16_s20220951811_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951816,CMIPC-M6_G16_s20220951816_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951821,CMIPC-M6_G16_s20220951821_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951826,CMIPC-M6_G16_s20220951826_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951831,CMIPC-M6_G16_s20220951831_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951836,CMIPC-M6_G16_s20220951836_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951841,CMIPC-M6_G16_s20220951841_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951846,CMIPC-M6_G16_s20220951846_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951851,CMIPC-M6_G16_s20220951851_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951856,CMIPC-M6_G16_s20220951856_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951901,CMIPC-M6_G16_s20220951901_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951906,CMIPC-M6_G16_s20220951906_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951911,CMIPC-M6_G16_s20220951911_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951916,CMIPC-M6_G16_s20220951916_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951921,CMIPC-M6_G16_s20220951921_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951926,CMIPC-M6_G16_s20220951926_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951931,CMIPC-M6_G16_s20220951931_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951936,CMIPC-M6_G16_s20220951936_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951941,CMIPC-M6_G16_s20220951941_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951946,CMIPC-M6_G16_s20220951946_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951951,CMIPC-M6_G16_s20220951951_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951956,CMIPC-M6_G16_s20220951956_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952001,CMIPC-M6_G16_s20220952001_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952006,CMIPC-M6_G16_s20220952006_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952011,CMIPC-M6_G16_s20220952011_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952016,CMIPC-M6_G16_s20220952016_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952021,CMIPC-M6_G16_s20220952021_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952026,CMIPC-M6_G16_s20220952026_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952031,CMIPC-M6_G16_s20220952031_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952036,CMIPC-M6_G16_s20220952036_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952041,CMIPC-M6_G16_s20220952041_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952046,CMIPC-M6_G16_s20220952046_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952051,CMIPC-M6_G16_s20220952051_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952056,CMIPC-M6_G16_s20220952056_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220952101,CMIPC-M6_G16_s20220952101_tc_r-3194.png,"(-1691390.6068051052, 2004.0172965320528, 0.0, 2092194.1212499067, 0.0, -2004.0173498573824)"
20220951701,CMIPC-M6_G16_s20220951701_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951706,CMIPC-M6_G16_s20220951706_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951711,CMIPC-M6_G16_s20220951711_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951716,CMIPC-M6_G16_s20220951716_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951721,CMIPC-M6_G16_s20220951721_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951726,CMIPC-M6_G16_s20220951726_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951731,CMIPC-M6_G16_s20220951731_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951736,CMIPC-M6_G16_s20220951736_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951741,CMIPC-M6_G16_s20220951741_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951746,CMIPC-M6_G16_s20220951746_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951751,CMIPC-M6_G16_s20220951751_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951756,CMIPC-M6_G16_s20220951756_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951801,CMIPC-M6_G16_s20220951801_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951806,CMIPC-M6_G16_s20220951806_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951811,CMIPC-M6_G16_s20220951811_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951816,CMIPC-M6_G16_s20220951816_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951821,CMIPC-M6_G16_s20220951821_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951826,CMIPC-M6_G16_s20220951826_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951831,CMIPC-M6_G16_s20220951831_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951836,CMIPC-M6_G16_s20220951836_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951841,CMIPC-M6_G16_s20220951841_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951846,CMIPC-M6_G16_s20220951846_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951851,CMIPC-M6_G16_s20220951851_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951856,CMIPC-M6_G16_s20220951856_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951901,CMIPC-M6_G16_s20220951901_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951906,CMIPC-M6_G16_s20220951906_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951911,CMIPC-M6_G16_s20220951911_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951916,CMIPC-M6_G16_s20220951916_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951921,CMIPC-M6_G16_s20220951921_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951926,CMIPC-M6_G16_s20220951926_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951931,CMIPC-M6_G16_s20220951931_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951936,CMIPC-M6_G16_s20220951936_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951941,CMIPC-M6_G16_s20220951941_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951946,CMIPC-M6_G16_s20220951946_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951951,CMIPC-M6_G16_s20220951951_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220951956,CMIPC-M6_G16_s20220951956_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952001,CMIPC-M6_G16_s20220952001_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952006,CMIPC-M6_G16_s20220952006_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952011,CMIPC-M6_G16_s20220952011_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952016,CMIPC-M6_G16_s20220952016_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952021,CMIPC-M6_G16_s20220952021_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952026,CMIPC-M6_G16_s20220952026_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952031,CMIPC-M6_G16_s20220952031_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952036,CMIPC-M6_G16_s20220952036_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952041,CMIPC-M6_G16_s20220952041_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952046,CMIPC-M6_G16_s20220952046_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952051,CMIPC-M6_G16_s20220952051_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952056,CMIPC-M6_G16_s20220952056_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20220952101,CMIPC-M6_G16_s20220952101_tc_r-2766.png,"(-1591189.7419785026, 2004.0172965320528, 0.0, 1941892.820010603, 0.0, -2004.0173498573824)"
20221001531,CMIPC-M6_G16_s20221001531_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001536,CMIPC-M6_G16_s20221001536_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001541,CMIPC-M6_G16_s20221001541_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001546,CMIPC-M6_G16_s20221001546_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001551,CMIPC-M6_G16_s20221001551_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001556,CMIPC-M6_G16_s20221001556_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001601,CMIPC-M6_G16_s20221001601_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001606,CMIPC-M6_G16_s20221001606_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001611,CMIPC-M6_G16_s20221001611_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001616,CMIPC-M6_G16_s20221001616_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001621,CMIPC-M6_G16_s20221001621_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001626,CMIPC-M6_G16_s20221001626_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001631,CMIPC-M6_G16_s20221001631_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001636,CMIPC-M6_G16_s20221001636_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001641,CMIPC-M6_G16_s20221001641_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001646,CMIPC-M6_G16_s20221001646_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001651,CMIPC-M6_G16_s20221001651_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001656,CMIPC-M6_G16_s20221001656_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001701,CMIPC-M6_G16_s20221001701_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001706,CMIPC-M6_G16_s20221001706_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001711,CMIPC-M6_G16_s20221001711_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001716,CMIPC-M6_G16_s20221001716_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001721,CMIPC-M6_G16_s20221001721_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001726,CMIPC-M6_G16_s20221001726_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001731,CMIPC-M6_G16_s20221001731_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001736,CMIPC-M6_G16_s20221001736_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001741,CMIPC-M6_G16_s20221001741_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001746,CMIPC-M6_G16_s20221001746_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001751,CMIPC-M6_G16_s20221001751_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001756,CMIPC-M6_G16_s20221001756_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001801,CMIPC-M6_G16_s20221001801_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001806,CMIPC-M6_G16_s20221001806_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001811,CMIPC-M6_G16_s20221001811_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001816,CMIPC-M6_G16_s20221001816_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001821,CMIPC-M6_G16_s20221001821_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001826,CMIPC-M6_G16_s20221001826_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001831,CMIPC-M6_G16_s20221001831_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001836,CMIPC-M6_G16_s20221001836_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001841,CMIPC-M6_G16_s20221001841_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001846,CMIPC-M6_G16_s20221001846_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001851,CMIPC-M6_G16_s20221001851_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001856,CMIPC-M6_G16_s20221001856_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001901,CMIPC-M6_G16_s20221001901_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001906,CMIPC-M6_G16_s20221001906_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001911,CMIPC-M6_G16_s20221001911_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001916,CMIPC-M6_G16_s20221001916_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001921,CMIPC-M6_G16_s20221001921_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001926,CMIPC-M6_G16_s20221001926_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001931,CMIPC-M6_G16_s20221001931_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001936,CMIPC-M6_G16_s20221001936_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001941,CMIPC-M6_G16_s20221001941_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001946,CMIPC-M6_G16_s20221001946_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001951,CMIPC-M6_G16_s20221001951_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221001956,CMIPC-M6_G16_s20221001956_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002001,CMIPC-M6_G16_s20221002001_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002006,CMIPC-M6_G16_s20221002006_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002011,CMIPC-M6_G16_s20221002011_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002016,CMIPC-M6_G16_s20221002016_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002021,CMIPC-M6_G16_s20221002021_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002026,CMIPC-M6_G16_s20221002026_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002031,CMIPC-M6_G16_s20221002031_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002036,CMIPC-M6_G16_s20221002036_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002041,CMIPC-M6_G16_s20221002041_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002046,CMIPC-M6_G16_s20221002046_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002051,CMIPC-M6_G16_s20221002051_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002056,CMIPC-M6_G16_s20221002056_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221002101,CMIPC-M6_G16_s20221002101_tc_r-5832.png,"(-2430872.9892254327, 2004.0172965320528, 0.0, 2601214.528113682, 0.0, -2004.0173498573824)"
20221031501,CMIPC-M6_G16_s20221031501_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
20221031506,CMIPC-M6_G16_s20221031506_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
20221031511,CMIPC-M6_G16_s20221031511_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
20221031516,CMIPC-M6_G16_s20221031516_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
20221031521,CMIPC-M6_G16_s20221031521_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
20221031526,CMIPC-M6_G16_s20221031526_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
20221031531,CMIPC-M6_G16_s20221031531_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
20221031536,CMIPC-M6_G16_s20221031536_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
20221031541,CMIPC-M6_G16_s20221031541_tc_r-6050.png,"(-2420852.9027427724, 2004.0172965320528, 0.0, 2701415.3956065513, 0.0, -2004.0173498573824)"
